HMDB_ID,id,formula,mz,charge,ion
HMDB0008300,PC(20:1(11Z)/18:0),C46H90NO8P,814.6331289,-1,[M-H]1-
HMDB0008303,"PC(20:1(11Z)/18:2(9Z,12Z))",C46H86NO8P,810.6018288,-1,[M-H]1-
HMDB0008304,"PC(20:1(11Z)/18:3(6Z,9Z,12Z))",C46H84NO8P,808.5861787,-1,[M-H]1-
HMDB0008305,"PC(20:1(11Z)/18:3(9Z,12Z,15Z))",C46H84NO8P,808.5861787,-1,[M-H]1-
HMDB0008306,"PC(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))",C46H82NO8P,806.5705286,-1,[M-H]1-
HMDB0008307,PC(20:1(11Z)/20:0),C48H94NO8P,842.664429,-1,[M-H]1-
HMDB0008308,PC(20:1(11Z)/20:1(11Z)),C48H92NO8P,840.648779,-1,[M-H]1-
HMDB0008309,"PC(20:1(11Z)/20:2(11Z,14Z))",C48H90NO8P,838.6331289,-1,[M-H]1-
HMDB0008310,"PC(20:1(11Z)/20:3(5Z,8Z,11Z))",C48H88NO8P,836.6174788,-1,[M-H]1-
HMDB0008311,"PC(20:1(11Z)/20:3(8Z,11Z,14Z))",C48H88NO8P,836.6174788,-1,[M-H]1-
HMDB0008312,"PC(20:1(11Z)/20:4(5Z,8Z,11Z,14Z))",C48H86NO8P,834.6018288,-1,[M-H]1-
HMDB0008313,"PC(20:1(11Z)/20:4(8Z,11Z,14Z,17Z))",C48H86NO8P,834.6018288,-1,[M-H]1-
HMDB0008314,"PC(20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C48H84NO8P,832.5861787,-1,[M-H]1-
HMDB0008315,PC(20:1(11Z)/22:0),C50H98NO8P,870.6957291,-1,[M-H]1-
HMDB0008316,PC(20:1(11Z)/22:1(13Z)),C50H96NO8P,868.6800791,-1,[M-H]1-
HMDB0008318,"PC(20:1(11Z)/22:4(7Z,10Z,13Z,16Z))",C50H90NO8P,862.6331289,-1,[M-H]1-
HMDB0008319,"PC(20:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C50H88NO8P,860.6174788,-1,[M-H]1-
HMDB0008320,"PC(20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C50H88NO8P,860.6174788,-1,[M-H]1-
HMDB0008324,PC(20:1(11Z)/P-16:0),C44H86NO7P,770.6069141,-1,[M-H]1-
HMDB0008325,PC(20:1(11Z)/P-18:0),C46H90NO7P,798.6382143,-1,[M-H]1-
HMDB0008328,"PC(20:2(11Z,14Z)/14:0)",C42H80NO8P,756.5548786,-1,[M-H]1-
HMDB0008329,"PC(20:2(11Z,14Z)/14:1(9Z))",C42H78NO8P,754.5392285,-1,[M-H]1-
HMDB0008331,"PC(20:2(11Z,14Z)/16:0)",C44H84NO8P,784.5861787,-1,[M-H]1-
HMDB0008332,"PC(20:2(11Z,14Z)/16:1(9Z))",C44H82NO8P,782.5705286,-1,[M-H]1-
HMDB0008334,"PC(20:2(11Z,14Z)/18:1(11Z))",C46H86NO8P,810.6018288,-1,[M-H]1-
HMDB0008335,"PC(20:2(11Z,14Z)/18:1(9Z))",C46H86NO8P,810.6018288,-1,[M-H]1-
HMDB0008336,"PC(20:2(11Z,14Z)/18:2(9Z,12Z))",C46H84NO8P,808.5861787,-1,[M-H]1-
HMDB0008337,"PC(20:2(11Z,14Z)/18:3(6Z,9Z,12Z))",C46H82NO8P,806.5705286,-1,[M-H]1-
HMDB0008338,"PC(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))",C46H82NO8P,806.5705286,-1,[M-H]1-
HMDB0008339,"PC(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z))",C46H80NO8P,804.5548786,-1,[M-H]1-
HMDB0008340,"PC(20:2(11Z,14Z)/20:0)",C48H92NO8P,840.648779,-1,[M-H]1-
HMDB0008341,"PC(20:2(11Z,14Z)/20:1(11Z))",C48H90NO8P,838.6331289,-1,[M-H]1-
HMDB0008342,"PC(20:2(11Z,14Z)/20:2(11Z,14Z))",C48H88NO8P,836.6174788,-1,[M-H]1-
HMDB0008343,"PC(20:2(11Z,14Z)/20:3(5Z,8Z,11Z))",C48H86NO8P,834.6018288,-1,[M-H]1-
HMDB0008344,"PC(20:2(11Z,14Z)/20:3(8Z,11Z,14Z))",C48H86NO8P,834.6018288,-1,[M-H]1-
HMDB0008345,"PC(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))",C48H84NO8P,832.5861787,-1,[M-H]1-
HMDB0008346,"PC(20:2(11Z,14Z)/20:4(8Z,11Z,14Z,17Z))",C48H84NO8P,832.5861787,-1,[M-H]1-
HMDB0008348,"PC(20:2(11Z,14Z)/22:0)",C50H96NO8P,868.6800791,-1,[M-H]1-
HMDB0008350,"PC(20:2(11Z,14Z)/22:2(13Z,16Z))",C50H92NO8P,864.648779,-1,[M-H]1-
HMDB0008351,"PC(20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z))",C50H88NO8P,860.6174788,-1,[M-H]1-
HMDB0008357,"PC(20:2(11Z,14Z)/P-16:0)",C44H84NO7P,768.5912641,-1,[M-H]1-
HMDB0008359,"PC(20:2(11Z,14Z)/P-18:1(11Z))",C46H86NO7P,794.6069141,-1,[M-H]1-
HMDB0008360,"PC(20:2(11Z,14Z)/P-18:1(9Z))",C46H86NO7P,794.6069141,-1,[M-H]1-
HMDB0008361,"PC(20:3(5Z,8Z,11Z)/14:0)",C42H78NO8P,754.5392285,-1,[M-H]1-
HMDB0008362,"PC(20:3(5Z,8Z,11Z)/14:1(9Z))",C42H76NO8P,752.5235784,-1,[M-H]1-
HMDB0008364,"PC(20:3(5Z,8Z,11Z)/16:0)",C44H82NO8P,782.5705286,-1,[M-H]1-
HMDB0008365,"PC(20:3(5Z,8Z,11Z)/16:1(9Z))",C44H80NO8P,780.5548786,-1,[M-H]1-
HMDB0008366,"PC(20:3(5Z,8Z,11Z)/18:0)",C46H86NO8P,810.6018288,-1,[M-H]1-
HMDB0008367,"PC(20:3(5Z,8Z,11Z)/18:1(11Z))",C46H84NO8P,808.5861787,-1,[M-H]1-
HMDB0008368,"PC(20:3(5Z,8Z,11Z)/18:1(9Z))",C46H84NO8P,808.5861787,-1,[M-H]1-
HMDB0008369,"PC(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))",C46H82NO8P,806.5705286,-1,[M-H]1-
HMDB0008370,"PC(20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))",C46H80NO8P,804.5548786,-1,[M-H]1-
HMDB0008371,"PC(20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))",C46H80NO8P,804.5548786,-1,[M-H]1-
HMDB0008373,"PC(20:3(5Z,8Z,11Z)/20:0)",C48H90NO8P,838.6331289,-1,[M-H]1-
HMDB0008374,"PC(20:3(5Z,8Z,11Z)/20:1(11Z))",C48H88NO8P,836.6174788,-1,[M-H]1-
HMDB0008375,"PC(20:3(5Z,8Z,11Z)/20:2(11Z,14Z))",C48H86NO8P,834.6018288,-1,[M-H]1-
HMDB0008376,"PC(20:3(5Z,8Z,11Z)/20:3(5Z,8Z,11Z))",C48H84NO8P,832.5861787,-1,[M-H]1-
HMDB0008377,"PC(20:3(5Z,8Z,11Z)/20:3(8Z,11Z,14Z))",C48H84NO8P,832.5861787,-1,[M-H]1-
HMDB0008382,"PC(20:3(5Z,8Z,11Z)/22:1(13Z))",C50H92NO8P,864.648779,-1,[M-H]1-
HMDB0008383,"PC(20:3(5Z,8Z,11Z)/22:2(13Z,16Z))",C50H90NO8P,862.6331289,-1,[M-H]1-
HMDB0008390,"PC(20:3(5Z,8Z,11Z)/P-16:0)",C44H82NO7P,766.575614,-1,[M-H]1-
HMDB0008391,"PC(20:3(5Z,8Z,11Z)/P-18:0)",C46H86NO7P,794.6069141,-1,[M-H]1-
HMDB0008392,"PC(20:3(5Z,8Z,11Z)/P-18:1(11Z))",C46H84NO7P,792.5912641,-1,[M-H]1-
HMDB0008393,"PC(20:3(5Z,8Z,11Z)/P-18:1(9Z))",C46H84NO7P,792.5912641,-1,[M-H]1-
HMDB0008394,"PC(20:3(8Z,11Z,14Z)/14:0)",C42H78NO8P,754.5392285,-1,[M-H]1-
HMDB0008395,"PC(20:3(8Z,11Z,14Z)/14:1(9Z))",C42H76NO8P,752.5235784,-1,[M-H]1-
HMDB0008397,"PC(20:3(8Z,11Z,14Z)/16:0)",C44H82NO8P,782.5705286,-1,[M-H]1-
HMDB0008398,"PC(20:3(8Z,11Z,14Z)/16:1(9Z))",C44H80NO8P,780.5548786,-1,[M-H]1-
HMDB0008399,"PC(20:3(8Z,11Z,14Z)/18:0)",C46H86NO8P,810.6018288,-1,[M-H]1-
HMDB0008400,"PC(20:3(8Z,11Z,14Z)/18:1(11Z))",C46H84NO8P,808.5861787,-1,[M-H]1-
HMDB0008401,"PC(20:3(8Z,11Z,14Z)/18:1(9Z))",C46H84NO8P,808.5861787,-1,[M-H]1-
HMDB0008402,"PC(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))",C46H82NO8P,806.5705286,-1,[M-H]1-
HMDB0008403,"PC(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z))",C46H80NO8P,804.5548786,-1,[M-H]1-
HMDB0008404,"PC(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z))",C46H80NO8P,804.5548786,-1,[M-H]1-
HMDB0008406,"PC(20:3(8Z,11Z,14Z)/20:0)",C48H90NO8P,838.6331289,-1,[M-H]1-
HMDB0008407,"PC(20:3(8Z,11Z,14Z)/20:2(11Z,14Z))",C48H86NO8P,834.6018288,-1,[M-H]1-
HMDB0008408,"PC(20:3(8Z,11Z,14Z)/20:3(5Z,8Z,11Z))",C48H84NO8P,832.5861787,-1,[M-H]1-
HMDB0008409,"PC(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))",C48H84NO8P,832.5861787,-1,[M-H]1-
HMDB0008414,"PC(20:3(8Z,11Z,14Z)/22:1(13Z))",C50H92NO8P,864.648779,-1,[M-H]1-
HMDB0008415,"PC(20:3(8Z,11Z,14Z)/22:2(13Z,16Z))",C50H90NO8P,862.6331289,-1,[M-H]1-
HMDB0008422,"PC(20:3(8Z,11Z,14Z)/P-16:0)",C44H82NO7P,766.575614,-1,[M-H]1-
HMDB0008423,"PC(20:3(8Z,11Z,14Z)/P-18:0)",C46H86NO7P,794.6069141,-1,[M-H]1-
HMDB0008424,"PC(20:3(8Z,11Z,14Z)/P-18:1(11Z))",C46H84NO7P,792.5912641,-1,[M-H]1-
HMDB0008425,"PC(20:3(8Z,11Z,14Z)/P-18:1(9Z))",C46H84NO7P,792.5912641,-1,[M-H]1-
HMDB0008426,"PC(20:4(5Z,8Z,11Z,14Z)/14:0)",C42H76NO8P,752.5235784,-1,[M-H]1-
HMDB0008429,"PC(20:4(5Z,8Z,11Z,14Z)/16:0)",C44H80NO8P,780.5548786,-1,[M-H]1-
HMDB0008430,"PC(20:4(5Z,8Z,11Z,14Z)/16:1(9Z))",C44H78NO8P,778.5392285,-1,[M-H]1-
HMDB0008431,"PC(20:4(5Z,8Z,11Z,14Z)/18:0)",C46H84NO8P,808.5861787,-1,[M-H]1-
HMDB0008432,"PC(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))",C46H82NO8P,806.5705286,-1,[M-H]1-
HMDB0008433,"PC(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))",C46H82NO8P,806.5705286,-1,[M-H]1-
HMDB0008434,"PC(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))",C46H80NO8P,804.5548786,-1,[M-H]1-
HMDB0008438,"PC(20:4(5Z,8Z,11Z,14Z)/20:0)",C48H88NO8P,836.6174788,-1,[M-H]1-
HMDB0008439,"PC(20:4(5Z,8Z,11Z,14Z)/20:1(11Z))",C48H86NO8P,834.6018288,-1,[M-H]1-
HMDB0008440,"PC(20:4(5Z,8Z,11Z,14Z)/20:2(11Z,14Z))",C48H84NO8P,832.5861787,-1,[M-H]1-
HMDB0008446,"PC(20:4(5Z,8Z,11Z,14Z)/22:0)",C50H92NO8P,864.648779,-1,[M-H]1-
HMDB0008447,"PC(20:4(5Z,8Z,11Z,14Z)/22:1(13Z))",C50H90NO8P,862.6331289,-1,[M-H]1-
HMDB0008448,"PC(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))",C50H88NO8P,860.6174788,-1,[M-H]1-
HMDB0008455,"PC(20:4(5Z,8Z,11Z,14Z)/P-16:0)",C44H80NO7P,764.5599639,-1,[M-H]1-
HMDB0008456,"PC(20:4(5Z,8Z,11Z,14Z)/P-18:0)",C46H84NO7P,792.5912641,-1,[M-H]1-
HMDB0008457,"PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(11Z))",C46H82NO7P,790.575614,-1,[M-H]1-
HMDB0008458,"PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(9Z))",C46H82NO7P,790.575614,-1,[M-H]1-
HMDB0008459,"PC(20:4(8Z,11Z,14Z,17Z)/14:0)",C42H76NO8P,752.5235784,-1,[M-H]1-
HMDB0008462,"PC(20:4(8Z,11Z,14Z,17Z)/16:0)",C44H80NO8P,780.5548786,-1,[M-H]1-
HMDB0008463,"PC(20:4(8Z,11Z,14Z,17Z)/16:1(9Z))",C44H78NO8P,778.5392285,-1,[M-H]1-
HMDB0008464,"PC(20:4(8Z,11Z,14Z,17Z)/18:0)",C46H84NO8P,808.5861787,-1,[M-H]1-
HMDB0008465,"PC(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))",C46H82NO8P,806.5705286,-1,[M-H]1-
HMDB0008466,"PC(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))",C46H82NO8P,806.5705286,-1,[M-H]1-
HMDB0008467,"PC(20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z))",C46H80NO8P,804.5548786,-1,[M-H]1-
HMDB0008471,"PC(20:4(8Z,11Z,14Z,17Z)/20:0)",C48H88NO8P,836.6174788,-1,[M-H]1-
HMDB0008472,"PC(20:4(8Z,11Z,14Z,17Z)/20:1(11Z))",C48H86NO8P,834.6018288,-1,[M-H]1-
HMDB0008473,"PC(20:4(8Z,11Z,14Z,17Z)/20:2(11Z,14Z))",C48H84NO8P,832.5861787,-1,[M-H]1-
HMDB0008479,"PC(20:4(8Z,11Z,14Z,17Z)/22:0)",C50H92NO8P,864.648779,-1,[M-H]1-
HMDB0008480,"PC(20:4(8Z,11Z,14Z,17Z)/22:1(13Z))",C50H90NO8P,862.6331289,-1,[M-H]1-
HMDB0008481,"PC(20:4(8Z,11Z,14Z,17Z)/22:2(13Z,16Z))",C50H88NO8P,860.6174788,-1,[M-H]1-
HMDB0008488,"PC(20:4(8Z,11Z,14Z,17Z)/P-16:0)",C44H80NO7P,764.5599639,-1,[M-H]1-
HMDB0008489,"PC(20:4(8Z,11Z,14Z,17Z)/P-18:0)",C46H84NO7P,792.5912641,-1,[M-H]1-
HMDB0008490,"PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(11Z))",C46H82NO7P,790.575614,-1,[M-H]1-
HMDB0008491,"PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(9Z))",C46H82NO7P,790.575614,-1,[M-H]1-
HMDB0008495,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)",C44H78NO8P,778.5392285,-1,[M-H]1-
HMDB0008496,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))",C44H76NO8P,776.5235784,-1,[M-H]1-
HMDB0008497,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)",C46H82NO8P,806.5705286,-1,[M-H]1-
HMDB0008498,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(11Z))",C46H80NO8P,804.5548786,-1,[M-H]1-
HMDB0008499,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z))",C46H80NO8P,804.5548786,-1,[M-H]1-
HMDB0008504,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:0)",C48H86NO8P,834.6018288,-1,[M-H]1-
HMDB0008505,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:1(11Z))",C48H84NO8P,832.5861787,-1,[M-H]1-
HMDB0008512,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:0)",C50H90NO8P,862.6331289,-1,[M-H]1-
HMDB0008513,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:1(13Z))",C50H88NO8P,860.6174788,-1,[M-H]1-
HMDB0008521,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-16:0)",C44H78NO7P,762.5443139,-1,[M-H]1-
HMDB0008522,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:0)",C46H82NO7P,790.575614,-1,[M-H]1-
HMDB0008523,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))",C46H80NO7P,788.5599639,-1,[M-H]1-
HMDB0008524,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(9Z))",C46H80NO7P,788.5599639,-1,[M-H]1-
HMDB0008525,PC(22:0/14:0),C44H88NO8P,788.6174788,-1,[M-H]1-
HMDB0008526,PC(22:0/14:1(9Z)),C44H86NO8P,786.6018288,-1,[M-H]1-
HMDB0008528,PC(22:0/16:0),C46H92NO8P,816.648779,-1,[M-H]1-
HMDB0008529,PC(22:0/16:1(9Z)),C46H90NO8P,814.6331289,-1,[M-H]1-
HMDB0008530,PC(22:0/18:0),C48H96NO8P,844.6800791,-1,[M-H]1-
HMDB0008531,PC(22:0/18:1(11Z)),C48H94NO8P,842.664429,-1,[M-H]1-
HMDB0008532,PC(22:0/18:1(9Z)),C48H94NO8P,842.664429,-1,[M-H]1-
HMDB0008533,"PC(22:0/18:2(9Z,12Z))",C48H92NO8P,840.648779,-1,[M-H]1-
HMDB0008534,"PC(22:0/18:3(6Z,9Z,12Z))",C48H90NO8P,838.6331289,-1,[M-H]1-
HMDB0008535,"PC(22:0/18:3(9Z,12Z,15Z))",C48H90NO8P,838.6331289,-1,[M-H]1-
HMDB0008536,"PC(22:0/18:4(6Z,9Z,12Z,15Z))",C48H88NO8P,836.6174788,-1,[M-H]1-
HMDB0008537,PC(22:0/20:0),C50H100NO8P,872.7113792,-1,[M-H]1-
HMDB0008538,PC(22:0/20:1(11Z)),C50H98NO8P,870.6957291,-1,[M-H]1-
HMDB0008539,"PC(22:0/20:2(11Z,14Z))",C50H96NO8P,868.6800791,-1,[M-H]1-
HMDB0008542,"PC(22:0/20:4(5Z,8Z,11Z,14Z))",C50H92NO8P,864.648779,-1,[M-H]1-
HMDB0008543,"PC(22:0/20:4(8Z,11Z,14Z,17Z))",C50H92NO8P,864.648779,-1,[M-H]1-
HMDB0008544,"PC(22:0/20:5(5Z,8Z,11Z,14Z,17Z))",C50H90NO8P,862.6331289,-1,[M-H]1-
HMDB0008554,PC(22:0/P-16:0),C46H92NO7P,800.6538643,-1,[M-H]1-
HMDB0008555,PC(22:0/P-18:0),C48H96NO7P,828.6851645,-1,[M-H]1-
HMDB0008556,PC(22:0/P-18:1(11Z)),C48H94NO7P,826.6695144,-1,[M-H]1-
HMDB0008557,PC(22:0/P-18:1(9Z)),C48H94NO7P,826.6695144,-1,[M-H]1-
HMDB0008558,PC(22:1(13Z)/14:0),C44H86NO8P,786.6018288,-1,[M-H]1-
HMDB0008559,PC(22:1(13Z)/14:1(9Z)),C44H84NO8P,784.5861787,-1,[M-H]1-
HMDB0008561,PC(22:1(13Z)/16:0),C46H90NO8P,814.6331289,-1,[M-H]1-
HMDB0008563,PC(22:1(13Z)/18:0),C48H94NO8P,842.664429,-1,[M-H]1-
HMDB0008564,PC(22:1(13Z)/18:1(9Z)),C48H92NO8P,840.648779,-1,[M-H]1-
HMDB0008565,"PC(22:1(13Z)/18:2(9Z,12Z))",C48H90NO8P,838.6331289,-1,[M-H]1-
HMDB0008566,"PC(22:1(13Z)/18:3(6Z,9Z,12Z))",C48H88NO8P,836.6174788,-1,[M-H]1-
HMDB0008567,"PC(22:1(13Z)/18:3(9Z,12Z,15Z))",C48H88NO8P,836.6174788,-1,[M-H]1-
HMDB0008568,"PC(22:1(13Z)/18:4(6Z,9Z,12Z,15Z))",C48H86NO8P,834.6018288,-1,[M-H]1-
HMDB0008569,PC(22:1(13Z)/20:0),C50H98NO8P,870.6957291,-1,[M-H]1-
HMDB0008570,PC(22:1(13Z)/20:1(11Z)),C50H96NO8P,868.6800791,-1,[M-H]1-
HMDB0008572,"PC(22:1(13Z)/20:3(5Z,8Z,11Z))",C50H92NO8P,864.648779,-1,[M-H]1-
HMDB0008573,"PC(22:1(13Z)/20:3(8Z,11Z,14Z))",C50H92NO8P,864.648779,-1,[M-H]1-
HMDB0008574,"PC(22:1(13Z)/20:4(5Z,8Z,11Z,14Z))",C50H90NO8P,862.6331289,-1,[M-H]1-
HMDB0008575,"PC(22:1(13Z)/20:4(8Z,11Z,14Z,17Z))",C50H90NO8P,862.6331289,-1,[M-H]1-
HMDB0008576,"PC(22:1(13Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C50H88NO8P,860.6174788,-1,[M-H]1-
HMDB0008586,PC(22:1(13Z)/P-16:0),C46H90NO7P,798.6382143,-1,[M-H]1-
HMDB0008587,PC(22:1(13Z)/P-18:0),C48H94NO7P,826.6695144,-1,[M-H]1-
HMDB0008588,PC(22:1(13Z)/P-18:1(11Z)),C48H92NO7P,824.6538643,-1,[M-H]1-
HMDB0008589,PC(22:1(13Z)/P-18:1(9Z)),C48H92NO7P,824.6538643,-1,[M-H]1-
HMDB0008590,"PC(22:2(13Z,16Z)/14:0)",C44H84NO8P,784.5861787,-1,[M-H]1-
HMDB0008591,"PC(22:2(13Z,16Z)/14:1(9Z))",C44H82NO8P,782.5705286,-1,[M-H]1-
HMDB0008594,"PC(22:2(13Z,16Z)/16:1(9Z))",C46H86NO8P,810.6018288,-1,[M-H]1-
HMDB0008595,"PC(22:2(13Z,16Z)/18:0)",C48H92NO8P,840.648779,-1,[M-H]1-
HMDB0008596,"PC(22:2(13Z,16Z)/18:1(11Z))",C48H90NO8P,838.6331289,-1,[M-H]1-
HMDB0008597,"PC(22:2(13Z,16Z)/18:1(9Z))",C48H90NO8P,838.6331289,-1,[M-H]1-
HMDB0008598,"PC(22:2(13Z,16Z)/18:2(9Z,12Z))",C48H88NO8P,836.6174788,-1,[M-H]1-
HMDB0008599,"PC(22:2(13Z,16Z)/18:3(6Z,9Z,12Z))",C48H86NO8P,834.6018288,-1,[M-H]1-
HMDB0008600,"PC(22:2(13Z,16Z)/18:3(9Z,12Z,15Z))",C48H86NO8P,834.6018288,-1,[M-H]1-
HMDB0008601,"PC(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z))",C48H84NO8P,832.5861787,-1,[M-H]1-
HMDB0008602,"PC(22:2(13Z,16Z)/20:0)",C50H96NO8P,868.6800791,-1,[M-H]1-
HMDB0008604,"PC(22:2(13Z,16Z)/20:2(11Z,14Z))",C50H92NO8P,864.648779,-1,[M-H]1-
HMDB0008605,"PC(22:2(13Z,16Z)/20:3(5Z,8Z,11Z))",C50H90NO8P,862.6331289,-1,[M-H]1-
HMDB0008606,"PC(22:2(13Z,16Z)/20:3(8Z,11Z,14Z))",C50H90NO8P,862.6331289,-1,[M-H]1-
HMDB0008607,"PC(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",C50H88NO8P,860.6174788,-1,[M-H]1-
HMDB0008608,"PC(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",C50H88NO8P,860.6174788,-1,[M-H]1-
HMDB0008620,"PC(22:2(13Z,16Z)/P-18:0)",C48H92NO7P,824.6538643,-1,[M-H]1-
HMDB0008621,"PC(22:2(13Z,16Z)/P-18:1(11Z))",C48H90NO7P,822.6382143,-1,[M-H]1-
HMDB0008622,"PC(22:2(13Z,16Z)/P-18:1(9Z))",C48H90NO7P,822.6382143,-1,[M-H]1-
HMDB0008623,"PC(22:4(7Z,10Z,13Z,16Z)/14:0)",C44H80NO8P,780.5548786,-1,[M-H]1-
HMDB0008624,"PC(22:4(7Z,10Z,13Z,16Z)/14:1(9Z))",C44H78NO8P,778.5392285,-1,[M-H]1-
HMDB0008626,"PC(22:4(7Z,10Z,13Z,16Z)/16:0)",C46H84NO8P,808.5861787,-1,[M-H]1-
HMDB0008627,"PC(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))",C46H82NO8P,806.5705286,-1,[M-H]1-
HMDB0008628,"PC(22:4(7Z,10Z,13Z,16Z)/18:0)",C48H88NO8P,836.6174788,-1,[M-H]1-
HMDB0008629,"PC(22:4(7Z,10Z,13Z,16Z)/18:1(11Z))",C48H86NO8P,834.6018288,-1,[M-H]1-
HMDB0008630,"PC(22:4(7Z,10Z,13Z,16Z)/18:1(9Z))",C48H86NO8P,834.6018288,-1,[M-H]1-
HMDB0008631,"PC(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z))",C48H84NO8P,832.5861787,-1,[M-H]1-
HMDB0008635,"PC(22:4(7Z,10Z,13Z,16Z)/20:0)",C50H92NO8P,864.648779,-1,[M-H]1-
HMDB0008636,"PC(22:4(7Z,10Z,13Z,16Z)/20:1(11Z))",C50H90NO8P,862.6331289,-1,[M-H]1-
HMDB0008637,"PC(22:4(7Z,10Z,13Z,16Z)/20:2(11Z,14Z))",C50H88NO8P,860.6174788,-1,[M-H]1-
HMDB0008652,"PC(22:4(7Z,10Z,13Z,16Z)/P-16:0)",C46H84NO7P,792.5912641,-1,[M-H]1-
HMDB0008653,"PC(22:4(7Z,10Z,13Z,16Z)/P-18:0)",C48H88NO7P,820.6225642,-1,[M-H]1-
HMDB0008654,"PC(22:4(7Z,10Z,13Z,16Z)/P-18:1(11Z))",C48H86NO7P,818.6069141,-1,[M-H]1-
HMDB0008655,"PC(22:4(7Z,10Z,13Z,16Z)/P-18:1(9Z))",C48H86NO7P,818.6069141,-1,[M-H]1-
HMDB0008656,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/14:0)",C44H78NO8P,778.5392285,-1,[M-H]1-
HMDB0008657,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/14:1(9Z))",C44H76NO8P,776.5235784,-1,[M-H]1-
HMDB0008659,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/16:0)",C46H82NO8P,806.5705286,-1,[M-H]1-
HMDB0008660,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/16:1(9Z))",C46H80NO8P,804.5548786,-1,[M-H]1-
HMDB0008661,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/18:0)",C48H86NO8P,834.6018288,-1,[M-H]1-
HMDB0008662,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z))",C48H84NO8P,832.5861787,-1,[M-H]1-
HMDB0008663,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z))",C48H84NO8P,832.5861787,-1,[M-H]1-
HMDB0008668,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/20:0)",C50H90NO8P,862.6331289,-1,[M-H]1-
HMDB0008669,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/20:1(11Z))",C50H88NO8P,860.6174788,-1,[M-H]1-
HMDB0008685,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-16:0)",C46H82NO7P,790.575614,-1,[M-H]1-
HMDB0008686,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-18:0)",C48H86NO7P,818.6069141,-1,[M-H]1-
HMDB0008687,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-18:1(11Z))",C48H84NO7P,816.5912641,-1,[M-H]1-
HMDB0008688,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-18:1(9Z))",C48H84NO7P,816.5912641,-1,[M-H]1-
